STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       2667;19871201;19871231;   10;  6.17;   3.91;    6.59;    0.82;    2.14;  16.3;  15.5; -13.0;  56.10;   10;    42.3;    8.6;eor
       2667;19880101;19880131;   10;  6.37;   5.84;    8.40;    3.21;    3.07;  13.5;  25.8;  -1.8;  41.90;   10;    72.3;    9.4;eor
       2667;19880201;19880229;   10;  6.12;   4.00;    6.94;    1.40;    3.12;  11.2;  31.4;  -3.4;  66.50;   10;    74.1;   15.3;eor
       2667;19880301;19880331;   10;  7.02;   4.93;    8.07;    1.87;    2.55;  14.4;  23.7;  -5.8;  48.70;   10;   159.6;   17.1;eor
       2667;19880401;19880430;   10;  4.53;   9.37;   15.33;    2.94;    2.01;  25.5;  14.9;  -2.6; 225.60;   10;    31.0;   10.5;eor
       2667;19880501;19880531;   10;  4.84;  15.87;   21.12;    9.80;    2.38;  28.8;  15.5;   0.5; 213.10;   10;    19.2;    6.5;eor
       2667;19880601;19880630;   10;  6.27;  16.04;   20.12;   11.11;    1.69;  27.4;  15.5;   5.8; 114.10;   10;    49.9;   20.0;eor
       2667;19880701;19880731;   10;  5.66;  17.44;   22.34;   12.74;    2.32;  31.0;  21.6;   8.4; 181.50;   10;   134.8;   26.2;eor
       2667;19880801;19880831;   10;  4.65;  17.71;   23.66;   12.25;    2.06;  31.0;  17.0;   7.2; 214.70;   10;    27.1;    6.5;eor
       2667;19880901;19880930;   10;  5.62;  14.15;   18.36;   10.54;    2.20;  24.4;  19.6;   3.8;  96.40;   10;    60.2;   10.0;eor
       2667;19881001;19881031;   10;  5.78;  11.05;   15.12;    7.44;    2.33;  19.5;  19.6;  -2.2;  83.20;   10;    58.2;   18.1;eor
       2667;19881101;19881130;   10;  5.72;   5.20;    8.55;    2.08;    2.13;  15.7;  18.5; -10.4;  66.90;   10;    78.9;   24.5;eor
       2667;19881201;19881231;   10;  6.85;   6.51;    8.29;    4.02;    2.32;  11.9;  22.7;  -3.8;  17.60;   10;   112.1;   14.8;eor
       2667;19890101;19890131;   10;  5.35;   4.01;    7.23;    1.04;    2.27;  10.5;  14.4;  -4.0;  85.90;   10;    27.6;   13.6;eor
       2667;19890201;19890228;   10;  5.00;   4.42;    8.60;    1.00;    2.74;  13.7;  19.6;  -4.3;  97.10;   10;    57.1;   16.5;eor
       2667;19890301;19890331;   10;  5.49;   8.81;   13.95;    4.13;    2.52;  23.9;  21.1;  -2.2; 123.70;   10;    65.8;   16.7;eor
       2667;19890401;19890430;   10;  6.73;   8.09;   11.77;    4.28;    2.29;  19.8;  18.0;  -1.4;  83.10;   10;   103.1;   19.3;eor
       2667;19890501;19890531;   10;  3.11;  15.58;   22.10;    7.61;    2.07;  28.4;  17.5;   0.2; 321.50;   10;    26.3;   12.4;eor
       2667;19890601;19890630;   10;  4.77;  16.57;   22.04;   10.01;    1.87;  30.1;  17.0;   3.3; 233.00;   10;    61.1;   11.4;eor
       2667;19890701;19890731;   10;  4.68;  19.41;   24.71;   13.58;    2.43;  33.3;  17.5;   6.6; 209.70;   10;    55.9;   19.1;eor
       2667;19890801;19890831;   10;  4.70;  18.32;   24.00;   12.99;    2.18;  31.5;  18.0;   7.4; 207.20;   10;    67.9;   14.6;eor
       2667;19890901;19890930;   10;  4.54;  15.45;   20.99;   10.66;    1.86;  29.2;  14.4;   3.4; 152.20;   10;    53.7;   16.0;eor
       2667;19891001;19891031;   10;  5.08;  12.13;   16.82;    8.34;    2.54;  22.7;  19.6;   1.4; 115.40;   10;    62.6;   12.7;eor
       2667;19891101;19891130;   10;  4.35;   5.05;    9.62;    1.01;    2.25;  17.0;  14.4;  -7.0; 123.30;   10;    38.4;   15.6;eor
       2667;19891201;19891231;   10;  6.14;   4.67;    7.79;    1.79;    2.75;  16.1;  22.7;  -6.8;  55.40;   10;    95.1;   22.2;eor
       2667;19900101;19900131;   10;  6.52;   4.79;    7.28;    2.39;    3.06;  13.7;  35.0;  -1.3;  37.30;   10;    32.2;   19.1;eor
       2667;19900201;19900228;   10;  5.24;   7.67;   12.14;    3.93;    3.63;  20.7;  31.9;  -2.0; 103.20;   10;    95.1;   20.7;eor
       2667;19900301;19900331;   10;  5.27;   8.44;   13.47;    3.89;    2.72;  22.0;  31.9;  -1.8; 127.70;   10;    31.0;    7.9;eor
       2667;19900401;19900430;   10;  4.68;   8.55;   14.11;    2.99;    2.51;  22.7;  17.5;  -4.3; 192.00;   10;    39.8;    6.0;eor
       2667;19900501;19900531;   10;  3.25;  15.06;   21.25;    7.05;    2.21;  27.5;  15.5;   0.6; 317.80;   10;    36.5;   13.6;eor
       2667;19900601;19900630;   10;  6.16;  15.80;   20.57;   11.23;    2.07;  29.7;-999;   7.0; 161.00;   10;   111.7;   35.1;eor
       2667;19900701;19900731;   10;  3.90;  17.43;   23.19;   11.15;    2.28;  32.0;  20.1;   5.3; 264.30;   10;    44.5;   10.3;eor
       2667;19900801;19900831;   10;  4.21;  19.25;   25.64;   13.36;    2.33;  36.4;  16.4;   6.3; 224.70;   10;   118.4;   57.8;eor
       2667;19900901;19900930;   10;  5.79;  12.15;   16.90;    8.23;    2.08;  20.6;  21.0;   1.9;  91.90;   10;   111.9;   39.7;eor
       2667;19901001;19901031;   10;  4.64;  12.25;   16.95;    8.62;    2.76;  23.6;  18.0;   1.7; 149.60;   10;    45.6;   21.5;eor
       2667;19901101;19901130;   10;  6.28;   5.94;    8.58;    3.60;    2.48;  14.4;  17.4;  -2.8;  48.00;   10;    83.9;   14.4;eor
       2667;19901201;19901231;   10;  6.51;   2.72;    4.67;    0.19;    2.48;  10.9;  22.1;  -6.6;  33.40;   10;    73.0;   19.6;eor
       2667;19910101;19910131;   10;  4.78;   2.95;    6.12;   -0.12;    2.69;  15.5;  21.6;  -7.4;  84.30;    9;    41.9;   10.2;eor
       2667;19910201;19910228;   10;  4.88;  -0.37;    3.91;   -4.52;    2.27;  18.0;  13.3; -17.1; 111.00;    9;    13.5;    6.2;eor
       2667;19910301;19910331;   10;  5.39;   8.56;   13.29;    4.34;    2.33;  20.3;  13.8;  -5.0; 106.30;    9;    44.0;   24.8;eor
       2667;19910401;19910430;   10;  4.33;   8.30;   14.06;    2.60;    2.45;  22.0;  19.5;  -5.5; 199.10;    9;    56.3;   18.0;eor
       2667;19910501;19910531;   10;  5.50;  10.44;   15.65;    4.48;    2.27;  24.2;  16.4;  -0.8; 166.40;    9;    38.0;   11.8;eor
       2667;19910601;19910630;   10;  6.27;  13.58;   17.99;    9.72;    2.70;  25.0;  19.5;   1.4; 124.50;    9;    94.7;   24.3;eor
       2667;19910701;19910731;   10;  4.81;  19.84;   25.27;   14.27;    2.25;  34.5;  14.4;   8.4; 245.00;    9;    57.4;   18.8;eor
       2667;19910801;19910831;   10;  3.71;  18.46;   24.92;   12.25;    1.95;  32.3;  22.1;   6.0; 262.60;    9;    25.6;   13.0;eor
       2667;19910901;19910930;   10;  4.35;  15.61;   22.35;    9.62;    2.13;  30.1;  17.4;   1.9; 167.70;    9;    72.9;   34.9;eor
       2667;19911001;19911031;   10;  5.21;   9.76;   14.00;    6.50;    2.43;  20.7;  20.1;   0.0; 111.10;    9;    32.6;    7.1;eor
       2667;19911101;19911130;   10;  5.84;   5.34;    8.62;    2.14;    2.75;  16.2;  20.1;  -4.3;  61.70;    9;    82.4;   11.4;eor
       2667;19911201;19911231;   10;  5.61;   2.65;    5.61;   -0.10;    2.51;  12.5;  21.6;  -7.9;  62.30;    9;    95.3;   34.7;eor
       2667;19920101;19920131;   10;  5.36;   2.42;    5.31;   -0.94;    2.05;  12.0;  13.9;  -9.9;  63.40;    9;    36.3;   13.2;eor
       2667;19920201;19920229;   10;  5.84;   4.79;    8.18;    1.29;    2.41;  17.9;  18.5;  -8.1;  60.20;    9;    36.7;    6.2;eor
       2667;19920301;19920331;   10;  5.60;   6.89;   11.21;    3.03;    2.92;  17.4;  27.8;  -0.7; 106.20;    9;    69.3;   18.8;eor
       2667;19920401;19920430;   10;  5.25;   9.21;   14.25;    4.34;    2.56;  21.3;  21.6;  -1.6; 146.10;    9;    42.5;   10.7;eor
       2667;19920501;19920531;   10;  3.69;  15.72;   21.65;    8.90;    2.49;  30.5;  18.0;   0.2; 271.70;    9;    32.9;   10.7;eor
       2667;19920601;19920630;   10;  4.82;  17.02;   22.48;   11.36;    1.89;  29.7;  22.1;   4.7; 197.10;    9;   162.8;   31.4;eor
       2667;19920701;19920731;   10;  4.62;  18.90;   24.65;   13.76;    2.20;  30.7;  17.5;   8.9; 244.60;    9;   131.9;   29.5;eor
       2667;19920801;19920831;   10;  5.00;  18.97;   24.79;   14.04;    2.35;  34.7;  20.1;   9.0; 174.20;    9;   104.4;   24.6;eor
       2667;19920901;19920930;   10;  4.87;  14.16;   19.79;    9.83;    2.25;  26.6;  17.0;   4.2; 167.90;    9;    58.1;   10.8;eor
       2667;19921001;19921031;   10;  5.65;   7.46;   11.55;    3.93;    2.28;  18.2;  18.5;  -3.3;  96.20;    9;   100.8;   26.3;eor
       2667;19921101;19921130;   10;  6.06;   7.31;   10.32;    4.24;    3.08;  16.0;  26.8;  -0.2;  55.40;    9;    88.5;   16.4;eor
       2667;19921201;19921231;   10;  5.44;   3.26;    6.15;    0.79;    2.28;  13.9;  18.5;  -9.6;  70.20;    9;    80.0;   32.2;eor
       2667;19930101;19930131;   10;  5.55;   4.87;    8.18;    1.29;    2.70;  15.0;  23.7; -11.4;  64.10;    9;    73.4;   20.9;eor
       2667;19930201;19930228;   10;  5.04;   0.80;    4.51;   -2.06;    2.16;   9.0;  26.8;  -9.7;  94.00;    9;    25.2;    6.9;eor
       2667;19930301;19930331;   10;  3.80;   6.00;   11.42;    0.44;    2.24;  19.2;  19.5;  -7.3; 183.20;    9;    11.2;    2.9;eor
       2667;19930401;19930430;   10;  5.17;  11.62;   17.19;    6.47;    2.23;  27.8;  18.5;  -0.1; 158.10;    9;    69.4;   10.4;eor
       2667;19930501;19930531;   10;  5.03;  15.15;   21.04;    9.60;    2.02;  28.6;  16.5;   3.8; 214.80;    9;   135.7;   35.6;eor
       2667;19930601;19930630;   10;  4.87;  16.96;   22.09;   11.09;    1.99;  29.6;  13.9;   4.3; 206.30;    9;    36.9;   18.9;eor
       2667;19930701;19930731;   10;  5.50;  17.24;   22.59;   12.35;    2.06;  30.2;  19.0;   6.9; 187.80;    9;   142.8;   18.0;eor
       2667;19930801;19930831;   10;  5.11;  15.82;   21.75;    9.91;    1.89;  27.3;  15.4;   1.9; 191.80;    9;    26.3;    9.1;eor
       2667;19930901;19930930;   10;  5.51;  13.23;   17.81;    9.80;    2.18;  24.3;  14.9;   2.5; 115.60;    9;   134.5;   34.0;eor
       2667;19931001;19931031;   10;  5.75;   8.96;   12.74;    5.70;    1.95;  20.1;  14.9;  -4.2;  86.20;    9;   104.6;   19.4;eor
       2667;19931101;19931130;   10;  5.01;   2.11;    5.57;   -0.63;    2.21;  16.9;  22.1;  -8.4;  81.50;    9;    31.9;   16.4;eor
       2667;19931201;19931231;   10;  7.22;   5.05;    7.61;    2.39;    2.46;  15.1;  23.1;  -4.8;  13.10;    9;   133.3;   23.1;eor
       2667;19940101;19940131;   10;  6.45;   4.55;    7.23;    1.97;    2.47;  13.5;  30.4;  -3.9;  28.80;    9;    87.0;   11.1;eor
       2667;19940201;19940228;   10;  5.51;   2.17;    5.66;   -1.39;    2.21;  15.7;  18.0; -13.5;  77.50;    9;    29.2;    8.1;eor
       2667;19940301;19940331;   10;  6.32;   8.01;   12.16;    3.96;    2.47;  20.4;  22.1;  -2.7;  99.00;    9;    95.5;   11.0;eor
       2667;19940401;19940430;   10;  5.24;   9.05;   14.55;    4.25;    2.35;  25.2;  28.8;  -2.6; 145.50;    9;    25.9;    6.6;eor
       2667;19940501;19940531;   10;  5.70;  13.15;   18.16;    8.15;    2.13;  24.3;  14.9;  -0.4; 166.80;    9;    64.6;   16.5;eor
       2667;19940601;19940630;   10;  4.58;  16.79;   22.38;   11.13;    2.10;  31.3;  19.0;   3.2; 211.10;    9;    68.3;   25.1;eor
       2667;19940701;19940731;   10;  3.80;  22.22;   28.79;   15.52;    1.74;  34.8;  14.9;  10.1; 264.70;    9;    86.7;   45.1;eor
       2667;19940801;19940831;   10;  5.28;  18.20;   24.04;   12.66;    1.75;  35.9;  16.5;   5.2; 164.90;    9;    57.6;   21.5;eor
       2667;19940901;19940930;   10;  6.07;  13.90;   18.66;   10.31;    1.88;  23.2;  15.4;   5.3;  74.60;    9;    90.2;   20.5;eor
       2667;19941001;19941031;   10;  5.14;   9.33;   14.75;    4.77;    2.17;  21.1;  15.4;  -1.1; 130.80;    9;    58.3;   17.0;eor
       2667;19941101;19941130;   10;  6.32;   9.79;   12.80;    7.10;    2.03;  18.7;  15.9;   0.9;  59.70;    9;    53.9;   12.1;eor
       2667;19941201;19941231;   10;  5.96;   5.57;    8.15;    2.60;    2.38;  14.2;  19.5;  -6.0;  47.00;    9;    70.5;   16.4;eor
       2667;19950101;19950131;   10;  6.23;   2.65;    5.52;   -0.18;    2.75;  13.2;  21.6; -11.2;  50.60;    9;   118.8;   16.7;eor
       2667;19950201;19950228;   10;  6.32;   6.22;    9.88;    2.96;    2.39;  15.3;  17.5;  -2.7;  51.30;    9;    84.7;   11.2;eor
       2667;19950301;19950331;   10;  4.90;   4.57;    9.79;    0.38;    2.65;  18.2;  24.7;  -5.3; 130.10;    9;    74.1;   16.0;eor
       2667;19950401;19950430;   10;  5.95;   9.65;   14.77;    5.30;    2.16;  24.9;  16.5;  -1.6; 107.30;    9;    50.1;   10.5;eor
       2667;19950501;19950531;   10;  5.13;  13.65;   19.63;    7.32;    2.08;  27.4;  18.0;   1.7; 191.80;    9;    58.4;   19.2;eor
       2667;19950601;19950630;   10;  5.23;  15.09;   20.47;   10.27;    1.92;  31.1;  12.9;   5.2; 162.00;    9;    71.4;   13.1;eor
       2667;19950701;19950731;   10;  4.16;  21.16;   27.63;   14.84;    2.06;  35.6;  26.2;   8.1; 262.80;    9;   113.3;   48.2;eor
       2667;19950801;19950831;   10;  3.77;  19.58;   26.81;   12.85;    1.99;  33.0;  20.6;   5.5; 248.40;    9;    16.1;    3.7;eor
       2667;19950901;19950930;   10;  6.16;  13.66;   18.51;   10.23;    2.27;  22.8;  17.0;   3.2;  75.00;    9;    97.2;   19.2;eor
       2667;19951001;19951031;   10;  5.59;  13.28;   17.81;    9.68;    2.11;  25.3;  12.3;  -0.5; 108.40;    9;    33.4;    6.3;eor
       2667;19951101;19951130;   10;  5.92;   5.63;    9.07;    2.61;    2.34;  18.6;  14.4;  -7.2;  63.90;    9;    51.6;   14.7;eor
       2667;19951201;19951231;   10;  6.15;   0.43;    3.06;   -2.74;    2.22;  12.2;  12.3; -13.6;  41.70;    9;    42.8;    9.9;eor
       2667;19960101;19960131;   10;  5.86;   0.36;    2.83;   -1.80;    3.14;  11.8;  15.4;  -8.5;  54.80;    9;    11.5;    3.8;eor
       2667;19960201;19960229;   10;  6.48;   0.58;    3.80;   -2.30;    2.58;  13.4;  18.0;  -8.9;  49.80;    9;    37.8;    8.3;eor
       2667;19960301;19960331;   10;  5.17;   3.49;    8.37;   -0.75;    2.17;  15.7;  12.9; -10.2; 132.40;    9;    20.1;    3.9;eor
       2667;19960401;19960430;   10;  4.44;  10.38;   16.64;    3.79;    2.04;  27.6;  14.9;  -6.3; 225.90;    9;    12.0;    8.2;eor
       2667;19960501;19960531;   10;  6.66;  11.77;   16.52;    6.98;    2.31;  27.5;  14.9;  -1.0; 108.00;    9;    61.1;   10.1;eor
       2667;19960601;19960630;   10;  4.49;  16.38;   22.21;   10.21;    2.04;  33.2;  15.9;   4.4; 208.90;    9;    41.3;    8.9;eor
       2667;19960701;19960731;   10;  5.20;  16.81;   22.55;   11.52;    2.23;  29.3;  19.0;   5.6; 188.30;    9;    83.8;   23.6;eor
       2667;19960801;19960831;   10;  4.87;  17.49;   23.05;   12.90;    2.26;  30.0;  21.1;   7.2; 182.10;    9;   107.8;   24.0;eor
       2667;19960901;19960930;   10;  5.41;  12.11;   17.46;    7.66;    2.06;  23.2;  14.9;   3.0; 130.70;    9;    44.5;    9.8;eor
       2667;19961001;19961031;   10;  5.64;  10.36;   15.27;    6.65;    2.23;  21.0;  19.5;   2.2; 109.90;    9;    91.6;   25.1;eor
       2667;19961101;19961130;   10;  6.70;   5.55;    8.12;    3.04;    2.60;  15.7;  17.0;  -2.5;  31.50;    9;    66.2;   15.6;eor
       2667;19961201;19961231;   10;  5.68;  -0.37;    2.82;   -3.27;    2.01;   9.2;  13.4; -16.0;  63.90;    9;    44.5;   14.2;eor
       2667;19970101;19970131;   10;  5.84;  -0.73;    2.25;   -3.83;    1.87;  11.8;  12.9; -19.0;  59.90;    9;     6.4;    2.7;eor
       2667;19970201;19970228;   10;  6.27;   6.30;    9.75;    3.17;    2.88;  17.4;  34.0;  -3.9;  61.10;    9;    69.7;   14.1;eor
       2667;19970301;19970331;   10;  5.33;   8.23;   13.13;    4.41;    2.43;  19.7;  24.7;  -2.9; 120.10;    9;    39.4;    7.7;eor
       2667;19970401;19970430;   10;  4.60;   7.73;   13.65;    1.92;    2.34;  18.8;  19.5;  -4.4; 181.90;    9;    55.3;   18.4;eor
       2667;19970501;19970531;   10;  5.16;  13.45;   19.21;    7.67;    2.18;  29.2;  15.4;   1.4; 203.30;    9;    96.2;   30.3;eor
       2667;19970601;19970630;   10;  5.47;  16.37;   21.74;   10.92;    2.44;  28.9;  15.9;   4.8; 174.30;    9;   205.5;   60.0;eor
       2667;19970701;19970731;   10;  5.55;  17.67;   23.36;   12.77;    1.97;  28.4;  18.0;   9.1; 187.60;    9;    99.1;   19.1;eor
       2667;19970801;19970831;   10;  3.72;  20.70;   27.41;   14.73;    1.89;  33.2;  14.4;  10.5; 244.70;    9;    34.2;    9.8;eor
       2667;19970901;19970930;   10;  4.18;  14.06;   21.80;    8.05;    1.77;  28.3;  19.0;   1.2; 208.80;    9;    24.8;   12.9;eor
       2667;19971001;19971031;   10;  4.90;   9.01;   14.79;    4.79;    2.35;  24.5;  18.0;  -6.0; 135.00;    9;    61.5;   14.9;eor
       2667;19971101;19971130;   10;  5.61;   5.79;    9.34;    2.99;    2.83;  16.0;  18.0;  -4.8;  65.90;    9;    38.8;    8.4;eor
       2667;19971201;19971231;   10;  6.74;   4.44;    7.06;    2.05;    2.66;  14.5;  27.8;  -5.5;  34.80;    9;    72.0;    8.0;eor
       2667;19980101;19980131;   10;  5.77;   4.25;    7.33;    1.36;    2.78;  14.3;  21.6; -10.6;  62.00;    9;    33.7;    6.7;eor
       2667;19980201;19980228;   10;  5.57;   5.99;   10.81;    1.22;    2.21;  17.9;  19.5; -13.0; 105.10;    9;    12.1;    3.3;eor
       2667;19980301;19980331;   10;  6.27;   7.08;   11.50;    3.10;    2.68;  25.0;  24.7;  -5.4;  99.50;    9;    66.0;   12.4;eor
       2667;19980401;19980430;   10;  6.51;   9.67;   14.30;    6.21;    2.63;  23.8;  15.4;  -1.2;  81.60;    9;    72.7;   10.2;eor
       2667;19980501;19980531;   10;  4.86;  15.51;   21.01;    9.16;    2.20;  31.5;  14.4;   2.9; 200.50;    9;   102.0;   49.2;eor
       2667;19980601;19980630;   10;  6.02;  16.78;   22.33;   12.03;    2.35;  33.2;  15.9;   4.4; 163.50;    9;   127.0;   25.0;eor
       2667;19980701;19980731;   10;  6.21;  16.57;   21.45;   12.06;    2.31;  33.2;  15.4;   7.6; 120.80;    9;    69.4;   13.3;eor
       2667;19980801;19980831;   10;  4.58;  17.14;   23.69;   11.22;    2.00;  34.4;  16.5;   7.1; 194.60;    9;    43.8;   12.7;eor
       2667;19980901;19980930;   10;  5.79;  14.69;   19.04;   11.53;    2.48;  23.5;  17.0;   5.1;  93.50;    9;   162.9;   33.6;eor
       2667;19981001;19981031;   10;  6.86;   9.69;   12.97;    6.65;    2.65;  18.6;  23.1;   0.2;  34.90;    9;   150.6;   22.8;eor
       2667;19981101;19981130;   10;  6.00;   3.22;    6.48;    0.20;    2.43;  14.2;  20.6;  -9.6;  70.40;    9;    81.1;   13.8;eor
       2667;19981201;19981231;   10;  6.41;   3.64;    6.15;    0.96;    2.67;  13.6;  20.0;  -5.5;  36.10;    9;    43.5;    9.5;eor
       2667;19990101;19990131;   10;  6.26;   4.83;    8.06;    1.68;    2.69;  16.2;  17.0;  -7.3;  51.90;    9;    89.5;   16.8;eor
       2667;19990201;19990228;   10;  6.35;   2.61;    6.06;   -0.58;    2.61;  12.4;  20.0; -11.2;  56.00;    9;    67.1;   11.9;eor
       2667;19990301;19990331;   10;  5.78;   7.48;   12.22;    3.59;    2.55;  19.7;  17.0;  -2.8; 115.30;    9;    59.1;   11.0;eor
       2667;19990401;19990430;   10;  5.29;  10.08;   15.77;    5.10;    2.53;  22.6;  16.0;  -1.8; 161.00;    9;    74.8;   12.7;eor
       2667;19990501;19990531;   10;  4.95;  15.02;   20.88;    9.03;    2.48;  29.6;  17.0;   1.1; 222.30;    9;    61.7;   26.5;eor
       2667;19990601;19990630;   10;  4.95;  15.84;   21.77;    9.97;    2.31;  29.5;  22.0;   5.1; 187.00;    9;    85.2;   20.3;eor
       2667;19990701;19990731;   10;  4.43;  19.85;   26.23;   13.59;    2.19;  32.4;  18.0;   9.9; 234.40;    9;    49.3;   24.7;eor
       2667;19990801;19990831;   10;  5.07;  18.12;   24.38;   12.67;    2.23;  31.6;  20.0;   4.8; 178.50;    9;    86.2;   32.7;eor
       2667;19990901;19990930;   10;  4.86;  18.07;   23.92;   13.14;    2.31;  31.7;  16.0;   8.3; 167.80;    9;    58.8;   18.7;eor
       2667;19991001;19991031;   10;  4.91;  10.12;   14.86;    6.53;    2.48;  20.2;  18.0;  -1.4; 113.10;    9;    49.1;   15.7;eor
       2667;19991101;19991130;   10;  5.76;   5.39;    8.73;    1.86;    2.41;  17.1;  13.0;  -7.6;  70.70;    9;    35.5;    9.7;eor
       2667;19991201;19991231;   10;  6.79;   4.17;    6.53;    1.43;    2.96;  11.9;  24.0;  -3.2;  25.20;    9;    89.9;   20.4;eor
       2667;20000101;20000131;   10;  6.47;   3.56;    6.05;    0.90;    2.65;  11.1;  26.0;  -8.6;  39.80;    9;    44.7;   10.9;eor
       2667;20000201;20000229;   10;  5.81;   5.45;    9.33;    2.11;    2.77;  14.9;  22.0;  -4.0;  81.30;    9;    92.1;   16.4;eor
       2667;20000301;20000331;   10;  6.84;   6.75;   10.62;    3.39;    2.61;  18.8;  18.0;  -1.9;  70.20;    9;    73.2;   12.3;eor
       2667;20000401;20000430;   10;  5.58;  11.38;   17.07;    6.09;    2.49;  27.5;  18.0;  -2.3; 166.70;    9;    36.5;   11.1;eor
       2667;20000501;20000531;   10;  5.13;  15.58;   21.74;    9.72;    2.35;  30.3;  21.0;   3.8; 197.20;    9;    41.7;    8.2;eor
       2667;20000601;20000630;   10;  4.39;  17.60;   23.92;   11.41;    2.44;  35.2;  16.0;   3.5; 235.90;    9;    52.1;   25.6;eor
       2667;20000701;20000731;   10;  6.22;  15.42;   20.31;   12.05;    2.35;  27.2;  16.0;   8.1;  98.80;    9;   216.9;   42.7;eor
       2667;20000801;20000831;   10;  4.36;  17.90;   24.32;   12.75;    1.95;  30.7;  15.0;   8.0; 228.40;    9;   103.6;   22.8;eor
       2667;20000901;20000930;   10;  5.54;  15.52;   20.35;   11.96;    2.16;  27.1;  13.0;   8.4; 120.10;    9;   110.9;   20.4;eor
       2667;20001001;20001031;   10;  5.82;  11.23;   15.27;    8.06;    2.62;  21.9;  21.0;   2.4;  87.70;    9;    65.3;   12.4;eor
       2667;20001101;20001130;   10;  6.20;   7.96;   10.92;    5.34;    2.92;  14.8;  17.0;   2.6;  59.40;    9;    33.5;    6.8;eor
       2667;20001201;20001231;   10;  5.92;   5.49;    7.84;    3.17;    2.84;  14.9;  21.0;  -4.1;  58.00;    9;    51.8;    6.9;eor
       2667;20010101;20010131;   10;  5.50;   2.99;    6.24;   -0.10;    2.45;  12.7;  17.0;  -8.2;  77.70;    9;    68.9;   11.6;eor
       2667;20010201;20010228;   10;  6.22;   4.34;    7.93;    0.89;    2.53;  15.0;  15.0;  -9.7;  75.20;    9;    81.2;   12.2;eor
       2667;20010301;20010331;   10;  6.72;   6.25;    9.91;    2.97;    2.53;  16.0;  17.0;  -5.6;  51.70;    9;    81.6;   11.5;eor
       2667;20010401;20010430;   10;  6.04;   8.37;   12.94;    3.99;    2.67;  22.3;  20.0;  -4.9; 100.00;    9;    86.8;   16.7;eor
       2667;20010501;20010531;   10;  4.43;  15.43;   21.32;    8.76;    2.42;  26.7;  15.7;   3.7; 259.30;    9;    23.1;   11.1;eor
       2667;20010601;20010630;   10;  5.49;  15.39;   21.14;   10.07;    2.33;  29.9;  17.6;   4.4; 192.30;    9;   105.0;   31.0;eor
       2667;20010701;20010731;   10;  4.79;  19.24;   24.90;   13.58;    2.39;  31.6;  20.3;   8.9; 229.70;    9;    47.9;   13.4;eor
       2667;20010801;20010831;   10;  4.64;  19.63;   25.80;   13.46;    2.26;  34.9;  15.2;   6.5; 210.60;    9;    44.1;   13.9;eor
       2667;20010901;20010930;   10;  6.44;  12.65;   16.95;    9.22;    2.50;  21.6;  16.6;   3.6;  68.90;    9;   141.6;   18.3;eor
       2667;20011001;20011031;   10;  5.06;  14.11;   18.62;   10.21;    2.35;  26.0;  21.9;   6.5; 125.80;    9;    50.6;    7.9;eor
       2667;20011101;20011130;   10;  6.19;   5.20;    8.68;    1.77;    2.00;  14.0;  20.9;  -5.9;  60.40;    9;   117.8;   24.6;eor
       2667;20011201;20011231;   10;  5.86;   1.87;    4.83;   -1.37;    2.29;  12.5;  19.5; -10.6;  58.10;    9;    50.8;   10.8;eor
       2667;20020101;20020131;   10;  5.65;   3.24;    6.06;    0.25;    2.77;  14.8;  24.8;  -8.6;  75.70;    9;    56.3;   15.1;eor
       2667;20020201;20020228;   10;  5.98;   7.02;   10.78;    3.09;    3.25;  18.0;  23.0;  -6.4;  75.20;    9;   122.0;   17.0;eor
       2667;20020301;20020331;   10;  5.09;   7.28;   12.51;    1.88;    2.48;  18.4;  21.1;  -4.6; 139.00;    9;    58.9;   14.4;eor
       2667;20020401;20020430;   10;  4.58;   9.67;   14.97;    4.25;    2.53;  21.2;  26.8;  -2.5; 179.50;    9;    75.1;   16.2;eor
       2667;20020501;20020531;   10;  5.57;  14.29;   19.31;    9.00;    2.32;  27.3;  17.8;   3.6; 179.30;    9;    44.8;   27.2;eor
       2667;20020601;20020630;   10;  5.24;  17.98;   23.83;   12.21;    2.47;  36.8;  17.0;   4.5; 208.10;    9;    43.9;    9.1;eor
       2667;20020701;20020731;   10;  5.66;  17.90;   23.07;   13.07;    2.32;  32.3;  20.8;   7.5; 147.80;    9;    89.4;   27.6;eor
       2667;20020801;20020831;   10;  5.25;  18.77;   23.89;   14.04;    2.03;  31.1;  19.9;  10.7; 152.20;    9;    97.2;   19.8;eor
       2667;20020901;20020930;   10;  4.98;  13.88;   19.49;    8.44;    2.10;  26.7;  18.3;   1.8; 165.30;    9;    29.4;   12.8;eor
       2667;20021001;20021031;   10;  6.13;  10.01;   13.96;    5.85;    2.58;  20.6;  30.4;   0.3;  73.90;    9;    89.9;   15.7;eor
       2667;20021101;20021130;   10;  6.36;   8.32;   11.09;    5.08;    2.37;  15.8;  16.3;  -1.8;  50.40;    9;    93.5;   14.5;eor
       2667;20021201;20021231;   10;  6.18;   3.89;    6.53;    1.69;    2.61;  13.5;  16.2;  -7.7;  48.00;    9;    90.5;   18.8;eor
